dataset,split_index,dropout_p,tau,n_train,n_validation,epochs,validation_rmse,validation_ll,timestamp,git_commit
concrete,3,0.05,0.075,741,186,4000,6.120379839823614,-3.1672641580431597,2026-08-30T23:55:10.850841+00:00,1806733
concrete,3,0.1,0.025,741,186,4000,6.577265810827474,-3.300460491146656,2026-08-30T23:55:10.873830+00:00,1806733
concrete,3,0.1,0.05,741,186,4000,6.513973670761394,-3.2523964973454866,2026-08-30T23:55:10.897995+00:00,1806733
concrete,3,0.1,0.075,741,186,4000,6.586632349931703,-3.262836796536582,2026-08-30T23:55:10.924135+00:00,1806733
concrete,4,0.005,0.025,741,186,4000,4.5277379918354805,-3.0379524934883273,2026-08-31T00:00:56.451607+00:00,1806733
concrete,4,0.005,0.05,741,186,4000,4.580934473916096,-2.935932261599982,2026-08-31T00:00:56.474689+00:00,1806733
concrete,4,0.005,0.075,741,186,4000,4.673978543846085,-2.963175861299106,2026-08-31T00:00:56.499101+00:00,1806733
concrete,4,0.01,0.025,741,186,4000,4.331215390014379,-3.031003059510416,2026-08-31T00:00:56.523097+00:00,1806733
concrete,4,0.01,0.05,741,186,4000,4.56137614886535,-2.9372745590262848,2026-08-31T00:00:56.547542+00:00,1806733
concrete,4,0.01,0.075,741,186,4000,4.519498466633644,-2.919173951093253,2026-08-31T00:00:56.572186+00:00,1806733
concrete,4,0.05,0.025,741,186,4000,4.7568590503108865,-3.1141107651257873,2026-08-31T00:00:56.595954+00:00,1806733
concrete,4,0.05,0.05,741,186,4000,4.835098529856312,-3.018249787302456,2026-08-31T00:00:56.619704+00:00,1806733
concrete,4,0.05,0.075,741,186,4000,4.788317556827752,-2.994158985354478,2026-08-31T00:00:56.643228+00:00,1806733
concrete,4,0.1,0.025,741,186,4000,5.247592527828335,-3.187254845509767,2026-08-31T00:00:56.666805+00:00,1806733
concrete,4,0.1,0.05,741,186,4000,5.289332006951232,-3.106972077880991,2026-08-31T00:00:56.691824+00:00,1806733
concrete,4,0.1,0.075,741,186,4000,5.2518647290905145,-3.0750313269402016,2026-08-31T00:00:56.715720+00:00,1806733
concrete,5,0.005,0.025,741,186,4000,5.212454868792484,-3.107329469919919,2026-08-31T00:01:15.473543+00:00,1806733
concrete,5,0.005,0.05,741,186,4000,5.094021627283243,-3.005026725207533,2026-08-31T00:01:15.497382+00:00,1806733
concrete,5,0.005,0.075,741,186,4000,5.213111516509604,-3.021722214299285,2026-08-31T00:01:15.522522+00:00,1806733
concrete,5,0.01,0.025,741,186,4000,5.385132206085256,-3.127487619220739,2026-08-31T00:01:15.550631+00:00,1806733
concrete,5,0.01,0.05,741,186,4000,5.420413394686624,-3.0516994379246523,2026-08-31T00:01:15.578670+00:00,1806733
concrete,5,0.01,0.075,741,186,4000,5.33828329738366,-3.0113871201577975,2026-08-31T00:01:15.604300+00:00,1806733
concrete,5,0.05,0.025,741,186,4000,5.464730623464969,-3.1715249350094696,2026-08-31T00:01:15.629960+00:00,1806733
concrete,5,0.05,0.05,741,186,4000,5.5023640312505995,-3.082783480836141,2026-08-31T00:01:15.656115+00:00,1806733
concrete,5,0.05,0.075,741,186,4000,5.674964364979714,-3.107140827191698,2026-08-31T00:01:15.679737+00:00,1806733
concrete,5,0.1,0.025,741,186,4000,5.956036478804224,-3.251129491820118,2026-08-31T00:01:15.704047+00:00,1806733
concrete,5,0.1,0.05,741,186,4000,5.914151894138392,-3.1731830281487245,2026-08-31T00:01:15.728002+00:00,1806733
concrete,5,0.1,0.075,741,186,4000,5.900249148265922,-3.1673016352571084,2026-08-31T00:01:15.752435+00:00,1806733
concrete,6,0.005,0.025,741,186,4000,4.762469858073083,-3.061927569622455,2026-08-31T00:01:21.444752+00:00,1806733
concrete,6,0.005,0.05,741,186,4000,4.7687393302549745,-2.9539037401742085,2026-08-31T00:01:21.468370+00:00,1806733
concrete,6,0.005,0.075,741,186,4000,4.720151525785815,-2.9535541783453936,2026-08-31T00:01:21.492839+00:00,1806733
concrete,6,0.01,0.025,741,186,4000,4.6466191368778835,-3.0591033364941884,2026-08-31T00:01:21.515842+00:00,1806733
concrete,6,0.01,0.05,741,186,4000,4.593379010743832,-2.929373059941102,2026-08-31T00:01:21.539379+00:00,1806733
concrete,6,0.01,0.075,741,186,4000,4.532157653089057,-2.9022891135860185,2026-08-31T00:01:21.562280+00:00,1806733
concrete,6,0.05,0.025,741,186,4000,4.923308714954735,-3.132250892348067,2026-08-31T00:01:21.586840+00:00,1806733
concrete,6,0.05,0.05,741,186,4000,4.853075470304356,-3.025785571179033,2026-08-31T00:01:21.610604+00:00,1806733
concrete,6,0.05,0.075,741,186,4000,4.93773139354435,-3.0291592906021285,2026-08-31T00:01:21.633484+00:00,1806733
concrete,6,0.1,0.025,741,186,4000,5.323943400469781,-3.204870029764895,2026-08-31T00:01:21.659005+00:00,1806733
concrete,6,0.1,0.05,741,186,4000,5.43381156943685,-3.144905247323848,2026-08-31T00:01:21.684623+00:00,1806733
concrete,6,0.1,0.075,741,186,4000,5.412822432842241,-3.130292116444294,2026-08-31T00:01:21.707080+00:00,1806733
concrete,7,0.005,0.025,741,186,4000,4.409289267624378,-3.019459982878707,2026-08-31T00:01:31.327697+00:00,1806733
concrete,7,0.005,0.05,741,186,4000,4.33775925700204,-2.859156728640155,2026-08-31T00:01:31.352177+00:00,1806733
concrete,7,0.005,0.075,741,186,4000,4.421217430212099,-2.8440290287380567,2026-08-31T00:01:31.375647+00:00,1806733
concrete,7,0.01,0.025,741,186,4000,4.50295045574417,-3.036265404731944,2026-08-31T00:01:31.400496+00:00,1806733
concrete,7,0.01,0.05,741,186,4000,4.369422740485425,-2.8744402646190497,2026-08-31T00:01:31.425334+00:00,1806733
concrete,7,0.01,0.075,741,186,4000,4.394673168264007,-2.8530778821786194,2026-08-31T00:01:31.448701+00:00,1806733
concrete,7,0.05,0.025,741,186,4000,4.986584662418098,-3.131141068790239,2026-08-31T00:01:31.470907+00:00,1806733
concrete,7,0.05,0.05,741,186,4000,5.116435185280363,-3.052006635242563,2026-08-31T00:01:31.494675+00:00,1806733
concrete,7,0.05,0.075,741,186,4000,5.106390321674932,-3.0448251408392983,2026-08-31T00:01:31.519894+00:00,1806733
concrete,7,0.1,0.025,741,186,4000,5.701347659998495,-3.2383093001973715,2026-08-31T00:01:31.544023+00:00,1806733
concrete,7,0.1,0.05,741,186,4000,5.8368447133441155,-3.190651209386836,2026-08-31T00:01:31.569319+00:00,1806733
concrete,7,0.1,0.075,741,186,4000,5.798742273306728,-3.195859968856139,2026-08-31T00:01:31.593185+00:00,1806733
concrete,8,0.005,0.025,741,186,4000,4.300996799031303,-3.0120573625266323,2026-08-31T00:06:48.656822+00:00,1806733
concrete,8,0.005,0.05,741,186,4000,4.257608961867535,-2.872844184524963,2026-08-31T00:06:48.681082+00:00,1806733
concrete,8,0.005,0.075,741,186,4000,4.350872481188905,-2.8809025523048835,2026-08-31T00:06:48.704486+00:00,1806733
concrete,8,0.01,0.025,741,186,4000,4.378285819033094,-3.026243244243119,2026-08-31T00:06:48.728400+00:00,1806733
concrete,8,0.01,0.05,741,186,4000,4.548717655690903,-2.9223866035686568,2026-08-31T00:06:48.754204+00:00,1806733
concrete,8,0.01,0.075,741,186,4000,4.365866678915901,-2.864886406807667,2026-08-31T00:06:48.777869+00:00,1806733
concrete,8,0.05,0.025,741,186,4000,4.978894947078782,-3.1191003408515967,2026-08-31T00:06:48.802400+00:00,1806733
concrete,8,0.05,0.05,741,186,4000,4.974348882106836,-3.0234586055811925,2026-08-31T00:06:48.829776+00:00,1806733
concrete,8,0.05,0.075,741,186,4000,4.974324385586724,-3.0202673316342565,2026-08-31T00:06:48.855053+00:00,1806733
concrete,8,0.1,0.025,741,186,4000,5.487007503592596,-3.195953477016876,2026-08-31T00:06:48.879646+00:00,1806733
concrete,8,0.1,0.05,741,186,4000,5.5221501892557985,-3.1274195301988077,2026-08-31T00:06:48.904597+00:00,1806733
concrete,8,0.1,0.075,741,186,4000,5.542707565684559,-3.140323001834952,2026-08-31T00:06:48.929501+00:00,1806733
concrete,9,0.005,0.025,741,186,4000,4.108519381607122,-2.998690222835933,2026-08-31T00:06:56.799299+00:00,1806733
concrete,9,0.005,0.05,741,186,4000,4.206443093025055,-2.86943223004768,2026-08-31T00:06:56.822061+00:00,1806733
concrete,9,0.005,0.075,741,186,4000,4.3767481427692285,-2.8793256892904893,2026-08-31T00:06:56.844569+00:00,1806733
concrete,9,0.01,0.025,741,186,4000,4.328511152199104,-3.0321119948908324,2026-08-31T00:06:56.866893+00:00,1806733
concrete,9,0.01,0.05,741,186,4000,4.299176434666692,-2.8972000807575196,2026-08-31T00:06:56.888554+00:00,1806733
concrete,9,0.01,0.075,741,186,4000,4.2709353168198705,-2.8759532661273264,2026-08-31T00:06:56.911796+00:00,1806733
concrete,9,0.05,0.025,741,186,4000,4.780873098011771,-3.117873546042996,2026-08-31T00:06:56.936209+00:00,1806733
concrete,9,0.05,0.05,741,186,4000,4.752420005487819,-2.998777712915184,2026-08-31T00:06:56.958925+00:00,1806733
concrete,9,0.05,0.075,741,186,4000,4.748729067546315,-2.9785348556743627,2026-08-31T00:06:56.982919+00:00,1806733
concrete,9,0.1,0.025,741,186,4000,5.234708180290451,-3.2040819653102726,2026-08-31T00:06:57.008634+00:00,1806733
concrete,9,0.1,0.05,741,186,4000,5.2330099894711735,-3.1108314156596424,2026-08-31T00:06:57.032685+00:00,1806733
concrete,9,0.1,0.075,741,186,4000,5.188175843172322,-3.0838880888665647,2026-08-31T00:06:57.055335+00:00,1806733
concrete,10,0.005,0.025,741,186,4000,5.305509428504458,-3.1107933993848036,2026-08-31T00:07:00.404371+00:00,1806733
concrete,10,0.005,0.05,741,186,4000,5.297251677617601,-3.0282567918240915,2026-08-31T00:07:00.426812+00:00,1806733
concrete,10,0.005,0.075,741,186,4000,5.20062035757082,-3.01151927399162,2026-08-31T00:07:00.449734+00:00,1806733
concrete,10,0.01,0.025,741,186,4000,5.252648418847535,-3.1062952645754844,2026-08-31T00:07:00.472296+00:00,1806733
concrete,10,0.01,0.05,741,186,4000,5.289295745503506,-3.0098274196009354,2026-08-31T00:07:00.496078+00:00,1806733
concrete,10,0.01,0.075,741,186,4000,5.292097447827851,-3.027592077311814,2026-08-31T00:07:00.519255+00:00,1806733
concrete,10,0.05,0.025,741,186,4000,5.517021367127719,-3.1590107600428117,2026-08-31T00:07:00.542850+00:00,1806733
concrete,10,0.05,0.05,741,186,4000,5.474104063133454,-3.0720836378118292,2026-08-31T00:07:00.564406+00:00,1806733
concrete,10,0.05,0.075,741,186,4000,5.521606839352015,-3.077178654479998,2026-08-31T00:07:00.587020+00:00,1806733
concrete,10,0.1,0.025,741,186,4000,6.249614042079356,-3.260437324907616,2026-08-31T00:07:00.610034+00:00,1806733
concrete,10,0.1,0.05,741,186,4000,6.235696948923153,-3.200723642133851,2026-08-31T00:07:00.633495+00:00,1806733
concrete,10,0.1,0.075,741,186,4000,6.259124546087187,-3.2127598087297002,2026-08-31T00:07:00.657924+00:00,1806733
concrete,11,0.005,0.025,741,186,4000,4.580398088217886,-3.047768494786989,2026-08-31T00:07:09.057872+00:00,1806733
concrete,11,0.005,0.05,741,186,4000,4.507831307824696,-2.92979358264645,2026-08-31T00:07:09.079869+00:00,1806733
concrete,11,0.005,0.075,741,186,4000,4.495561178730209,-2.93495748375224,2026-08-31T00:07:09.104445+00:00,1806733
concrete,11,0.01,0.025,741,186,4000,4.569815172174917,-3.0517574171397213,2026-08-31T00:07:09.129406+00:00,1806733
concrete,11,0.01,0.05,741,186,4000,4.8389804805147225,-2.9876352992059103,2026-08-31T00:07:09.152950+00:00,1806733
concrete,11,0.01,0.075,741,186,4000,4.763421863937053,-2.9785555445842236,2026-08-31T00:07:09.174550+00:00,1806733
concrete,11,0.05,0.025,741,186,4000,4.983778685346979,-3.134350882036058,2026-08-31T00:07:09.198505+00:00,1806733
concrete,11,0.05,0.05,741,186,4000,4.865934799323131,-3.021184384972592,2026-08-31T00:07:09.222662+00:00,1806733
concrete,11,0.05,0.075,741,186,4000,4.802720468215307,-2.9989039978758125,2026-08-31T00:07:09.246552+00:00,1806733
concrete,11,0.1,0.025,741,186,4000,5.148968701767129,-3.1772727673120653,2026-08-31T00:07:09.269734+00:00,1806733
concrete,11,0.1,0.05,741,186,4000,5.11453762894599,-3.0706301391165396,2026-08-31T00:07:09.293075+00:00,1806733
concrete,11,0.1,0.075,741,186,4000,5.090170932759665,-3.0385310691576035,2026-08-31T00:07:09.317698+00:00,1806733
concrete,12,0.005,0.025,741,186,4000,4.592945774623149,-3.0439890761858757,2026-08-31T00:12:51.816041+00:00,1806733
concrete,12,0.005,0.05,741,186,4000,4.461354172560883,-2.897741009997506,2026-08-31T00:12:51.837548+00:00,1806733
concrete,12,0.005,0.075,741,186,4000,4.249871308669093,-2.8425300066881585,2026-08-31T00:12:51.914489+00:00,1806733
concrete,12,0.01,0.025,741,186,4000,4.313339043311988,-3.0277374063440172,2026-08-31T00:12:51.936357+00:00,1806733
concrete,12,0.01,0.05,741,186,4000,4.23771886150605,-2.888505171042284,2026-08-31T00:12:51.958774+00:00,1806733
concrete,12,0.01,0.075,741,186,4000,4.251405828620625,-2.875146868729124,2026-08-31T00:12:51.980395+00:00,1806733
concrete,12,0.05,0.025,741,186,4000,5.386093181796419,-3.1704905759740756,2026-08-31T00:12:52.003778+00:00,1806733
concrete,12,0.05,0.05,741,186,4000,5.101590827593257,-3.060587310186833,2026-08-31T00:12:52.027148+00:00,1806733
concrete,12,0.05,0.075,741,186,4000,5.3293722298566,-3.133155034270918,2026-08-31T00:12:52.049409+00:00,1806733
concrete,12,0.1,0.025,741,186,4000,5.646923383948423,-3.227719434922428,2026-08-31T00:12:52.072031+00:00,1806733
concrete,12,0.1,0.05,741,186,4000,5.6276258711287435,-3.1684733557808937,2026-08-31T00:12:52.095061+00:00,1806733
concrete,12,0.1,0.075,741,186,4000,5.769657455633632,-3.2231461598024724,2026-08-31T00:12:52.117576+00:00,1806733
concrete,13,0.005,0.025,741,186,4000,5.808057223306549,-3.1539614718559505,2026-08-31T00:13:18.964586+00:00,1806733
concrete,13,0.005,0.05,741,186,4000,5.782568008253585,-3.0995963764420917,2026-08-31T00:13:18.985417+00:00,1806733
concrete,13,0.005,0.075,741,186,4000,5.878480634352365,-3.135915957117235,2026-08-31T00:13:19.007332+00:00,1806733
concrete,13,0.01,0.025,741,186,4000,5.887613684249992,-3.1789125821614306,2026-08-31T00:13:19.030366+00:00,1806733
concrete,13,0.01,0.05,741,186,4000,5.843023999947903,-3.1080571170660654,2026-08-31T00:13:19.051543+00:00,1806733
concrete,13,0.01,0.075,741,186,4000,5.882440509934286,-3.1522314515643806,2026-08-31T00:13:19.072672+00:00,1806733
concrete,13,0.05,0.025,741,186,4000,6.054858909949628,-3.2255006099950783,2026-08-31T00:13:19.094322+00:00,1806733
concrete,13,0.05,0.05,741,186,4000,6.030214377921448,-3.157057281248499,2026-08-31T00:13:19.115807+00:00,1806733
concrete,13,0.05,0.075,741,186,4000,6.091440625245514,-3.170130247522813,2026-08-31T00:13:19.138824+00:00,1806733
concrete,13,0.1,0.025,741,186,4000,6.579302156379048,-3.3056368528830364,2026-08-31T00:13:19.163340+00:00,1806733
concrete,13,0.1,0.05,741,186,4000,6.606767984112588,-3.267408651917655,2026-08-31T00:13:19.188004+00:00,1806733
concrete,13,0.1,0.075,741,186,4000,6.575903974967982,-3.277740292958765,2026-08-31T00:13:19.211421+00:00,1806733
concrete,14,0.005,0.025,741,186,4000,5.689556047983944,-3.1711692263374665,2026-08-31T00:13:29.212815+00:00,1806733
concrete,14,0.005,0.05,741,186,4000,5.77698289815529,-3.1252376034769016,2026-08-31T00:13:29.236801+00:00,1806733
concrete,14,0.005,0.075,741,186,4000,5.606965421403525,-3.123928049925442,2026-08-31T00:13:29.258651+00:00,1806733
concrete,14,0.01,0.025,741,186,4000,5.458616381627226,-3.1426745431627805,2026-08-31T00:13:29.281437+00:00,1806733
concrete,14,0.01,0.05,741,186,4000,5.408286969100444,-3.0786838830882113,2026-08-31T00:13:29.304531+00:00,1806733
concrete,14,0.01,0.075,741,186,4000,5.450354126444738,-3.068378001828473,2026-08-31T00:13:29.326752+00:00,1806733
concrete,14,0.05,0.025,741,186,4000,6.0248191380665705,-3.237615867222496,2026-08-31T00:13:29.350499+00:00,1806733
concrete,14,0.05,0.05,741,186,4000,6.0378317984908705,-3.1783083725960215,2026-08-31T00:13:29.375268+00:00,1806733
concrete,14,0.05,0.075,741,186,4000,6.074882447976703,-3.193577720908492,2026-08-31T00:13:29.399612+00:00,1806733
concrete,14,0.1,0.025,741,186,4000,6.584313839138455,-3.311545917322241,2026-08-31T00:13:29.423952+00:00,1806733
concrete,14,0.1,0.05,741,186,4000,6.60111110745249,-3.2724910698378116,2026-08-31T00:13:29.445836+00:00,1806733
concrete,14,0.1,0.075,741,186,4000,6.577784048263917,-3.2838938512002382,2026-08-31T00:13:29.468803+00:00,1806733
concrete,15,0.005,0.025,741,186,4000,4.077459450783121,-2.9944058584033457,2026-08-31T00:13:36.008336+00:00,1806733
concrete,15,0.005,0.05,741,186,4000,4.092289526982686,-2.8511390598638338,2026-08-31T00:13:36.030873+00:00,1806733
concrete,15,0.005,0.075,741,186,4000,4.109994546106249,-2.829639098926615,2026-08-31T00:13:36.051228+00:00,1806733
concrete,15,0.01,0.025,741,186,4000,4.428815829037933,-3.037354985116475,2026-08-31T00:13:36.072997+00:00,1806733
concrete,15,0.01,0.05,741,186,4000,4.383576565562213,-2.905943590840524,2026-08-31T00:13:36.096499+00:00,1806733
concrete,15,0.01,0.075,741,186,4000,4.453972207587676,-2.920961135813731,2026-08-31T00:13:36.119717+00:00,1806733
concrete,15,0.05,0.025,741,186,4000,5.352199549086126,-3.1736812887291905,2026-08-31T00:13:36.145144+00:00,1806733
concrete,15,0.05,0.05,741,186,4000,5.203008241748749,-3.0769594703286707,2026-08-31T00:13:36.169855+00:00,1806733
concrete,15,0.05,0.075,741,186,4000,5.2342597806406745,-3.0991943643861593,2026-08-31T00:13:36.197766+00:00,1806733
concrete,15,0.1,0.025,741,186,4000,5.9544058666467095,-3.27705272268894,2026-08-31T00:13:36.221753+00:00,1806733
concrete,15,0.1,0.05,741,186,4000,5.944222037932922,-3.242161740589391,2026-08-31T00:13:36.245019+00:00,1806733
concrete,15,0.1,0.075,741,186,4000,5.914898544237048,-3.261722393872242,2026-08-31T00:13:36.267294+00:00,1806733
concrete,16,0.005,0.025,741,186,4000,5.606980258899629,-3.152785731932712,2026-08-31T00:18:26.259082+00:00,1806733
concrete,16,0.005,0.05,741,186,4000,5.611988969365187,-3.07693561559908,2026-08-31T00:18:26.279422+00:00,1806733
concrete,16,0.005,0.075,741,186,4000,5.624240613084127,-3.108234940271569,2026-08-31T00:18:26.301153+00:00,1806733
concrete,16,0.01,0.025,741,186,4000,5.78769811156271,-3.173496412598539,2026-08-31T00:18:26.323704+00:00,1806733
concrete,16,0.01,0.05,741,186,4000,5.868982801013624,-3.11366878513192,2026-08-31T00:18:26.345710+00:00,1806733
concrete,16,0.01,0.075,741,186,4000,5.82531757691098,-3.1365437700850114,2026-08-31T00:18:26.367971+00:00,1806733
concrete,16,0.05,0.025,741,186,4000,6.060304236966776,-3.2315760914679506,2026-08-31T00:18:26.390462+00:00,1806733
concrete,16,0.05,0.05,741,186,4000,6.053929910908195,-3.1737937299315324,2026-08-31T00:18:26.412013+00:00,1806733
concrete,16,0.05,0.075,741,186,4000,6.039264319764367,-3.1774481220203046,2026-08-31T00:18:26.434536+00:00,1806733
concrete,16,0.1,0.025,741,186,4000,6.404138570816687,-3.2937310284297125,2026-08-31T00:18:26.456714+00:00,1806733
concrete,16,0.1,0.05,741,186,4000,6.415431055185797,-3.2428073744439176,2026-08-31T00:18:26.479322+00:00,1806733
concrete,16,0.1,0.075,741,186,4000,6.44020227303787,-3.2613726150896536,2026-08-31T00:18:26.500241+00:00,1806733
concrete,17,0.005,0.025,741,186,4000,5.393304611608465,-3.1226510192869616,2026-08-31T00:18:37.735878+00:00,1806733
concrete,17,0.005,0.05,741,186,4000,5.435241627754389,-3.0407501206266785,2026-08-31T00:18:37.757326+00:00,1806733
concrete,17,0.005,0.075,741,186,4000,5.217021238902722,-3.0147015817598066,2026-08-31T00:18:37.778356+00:00,1806733
concrete,17,0.01,0.025,741,186,4000,5.253739523667023,-3.1149783675060574,2026-08-31T00:18:37.799017+00:00,1806733
concrete,17,0.01,0.05,741,186,4000,5.265029349656767,-3.032669547228188,2026-08-31T00:18:37.820548+00:00,1806733
concrete,17,0.01,0.075,741,186,4000,5.2941914624975075,-3.0424483594508533,2026-08-31T00:18:37.844236+00:00,1806733
concrete,17,0.05,0.025,741,186,4000,5.631929475137603,-3.197173679973696,2026-08-31T00:18:37.866992+00:00,1806733
concrete,17,0.05,0.05,741,186,4000,5.722534533841811,-3.137145141390593,2026-08-31T00:18:37.888119+00:00,1806733
concrete,17,0.05,0.075,741,186,4000,5.658529347322976,-3.148702564595136,2026-08-31T00:18:37.910210+00:00,1806733
concrete,17,0.1,0.025,741,186,4000,5.870015634883886,-3.2544349189584407,2026-08-31T00:18:37.931015+00:00,1806733
concrete,17,0.1,0.05,741,186,4000,5.871436601208534,-3.196684986198211,2026-08-31T00:18:37.952631+00:00,1806733
concrete,17,0.1,0.075,741,186,4000,5.889481205070645,-3.213658998008244,2026-08-31T00:18:37.973067+00:00,1806733
concrete,18,0.005,0.025,741,186,4000,5.169100614572191,-3.079562857954272,2026-08-31T00:18:39.479339+00:00,1806733
concrete,18,0.005,0.05,741,186,4000,4.915764126861286,-2.939261532753995,2026-08-31T00:18:39.500840+00:00,1806733
concrete,18,0.005,0.075,741,186,4000,4.856578491710941,-2.9017947732469533,2026-08-31T00:18:39.524481+00:00,1806733
concrete,18,0.01,0.025,741,186,4000,4.92191628690069,-3.0530901744071524,2026-08-31T00:18:39.545352+00:00,1806733
concrete,18,0.01,0.05,741,186,4000,4.794765563761085,-2.915414671786695,2026-08-31T00:18:39.568065+00:00,1806733
concrete,18,0.01,0.075,741,186,4000,4.823071220522109,-2.914839756203145,2026-08-31T00:18:39.590768+00:00,1806733
concrete,18,0.05,0.025,741,186,4000,5.013451470907143,-3.128783473106877,2026-08-31T00:18:39.613685+00:00,1806733
concrete,18,0.05,0.05,741,186,4000,5.140501025962372,-3.038853259719859,2026-08-31T00:18:39.636062+00:00,1806733
concrete,18,0.05,0.075,741,186,4000,5.121275195090803,-3.010418200770958,2026-08-31T00:18:39.656537+00:00,1806733
concrete,18,0.1,0.025,741,186,4000,5.669480592400028,-3.2179547889140974,2026-08-31T00:18:39.679444+00:00,1806733
concrete,18,0.1,0.05,741,186,4000,5.6317906072652,-3.132863018474013,2026-08-31T00:18:39.701875+00:00,1806733
concrete,18,0.1,0.075,741,186,4000,5.604077366235019,-3.1110803808487133,2026-08-31T00:18:39.723478+00:00,1806733
concrete,19,0.005,0.025,741,186,4000,4.226885446140657,-2.990348230413833,2026-08-31T00:18:51.815569+00:00,1806733
concrete,19,0.005,0.05,741,186,4000,4.5087525311398755,-2.849344515669926,2026-08-31T00:18:51.837066+00:00,1806733
concrete,19,0.005,0.075,741,186,4000,4.2100611328367235,-2.7575164549617655,2026-08-31T00:18:51.858449+00:00,1806733
concrete,19,0.01,0.025,741,186,4000,4.662065143644093,-3.0454931278737036,2026-08-31T00:18:51.880108+00:00,1806733
concrete,19,0.01,0.05,741,186,4000,4.649045572855741,-2.8997808025865637,2026-08-31T00:18:51.901605+00:00,1806733
concrete,19,0.01,0.075,741,186,4000,4.892023255369984,-2.9079569547560986,2026-08-31T00:18:51.922385+00:00,1806733
concrete,19,0.05,0.025,741,186,4000,5.292224061828683,-3.131047384447855,2026-08-31T00:18:51.943840+00:00,1806733
concrete,19,0.05,0.05,741,186,4000,5.332468331152383,-3.018984492950147,2026-08-31T00:18:51.964452+00:00,1806733
concrete,19,0.05,0.075,741,186,4000,5.365798457852159,-3.0123765905613076,2026-08-31T00:18:51.985891+00:00,1806733
concrete,19,0.1,0.025,741,186,4000,5.634543146008293,-3.202311100390744,2026-08-31T00:18:52.008539+00:00,1806733
concrete,19,0.1,0.05,741,186,4000,5.638127272392053,-3.1062666405407158,2026-08-31T00:18:52.030259+00:00,1806733
concrete,19,0.1,0.075,741,186,4000,5.629804599037069,-3.1004763339512795,2026-08-31T00:18:52.050202+00:00,1806733
