dataset,method,variant,dimension,split_index,n_train_full,n_train,n_removed,feature_n_distinct,gap_leak_fraction,n_gap_in,n_gap_out,mean_std_epi_gap_in,mean_std_epi_gap_out,epi_gap_ratio,rmse_gap_in,rmse_gap_out,ll_gap_in,ll_gap_out,picp95_gap_in,picp95_gap_out,timestamp,git_commit
concrete,map,gap,0,7,927,623,304,278,0.0064205457463884,39,64,0.0,0.0,,6.050252310964884,5.985320780742052,-4.659527052950706,-4.599701496767189,0.5897435897435898,0.71875,2026-08-31T17:39:30.366817+00:00,1806733
concrete,map,gap,1,7,927,621,306,185,0.5217391304347826,37,66,0.0,0.0,,8.795193837908506,6.632092380324466,-8.49268434238279,-5.603654968124132,0.4864864864864865,0.5757575757575758,2026-08-31T17:39:31.598667+00:00,1806733
concrete,map,gap,2,7,927,616,311,156,0.5048701298701299,32,71,0.0,0.0,,6.621134026352726,6.801749217138108,-5.957935940606382,-6.191007643877541,0.6875,0.6197183098591549,2026-08-31T17:39:32.295137+00:00,1806733
concrete,map,gap,3,7,927,618,309,195,0.1326860841423948,34,69,0.0,0.0,,6.544851404458298,5.870704658655275,-4.717888231849094,-4.175140487842249,0.6764705882352942,0.7971014492753623,2026-08-31T17:39:33.566273+00:00,1806733
concrete,map,gap,4,7,927,619,308,111,0.5088852988691438,35,68,0.0,0.0,,12.9770751877488,5.658783360495148,-12.583785085369804,-3.97499724357068,0.4571428571428571,0.7647058823529411,2026-08-31T17:39:34.151992+00:00,1806733
concrete,map,gap,5,7,927,622,305,284,0.0096463022508038,38,65,0.0,0.0,,10.785296337680409,4.193694922233431,-13.564870878530584,-3.506068135542549,0.2368421052631578,0.8615384615384616,2026-08-31T17:39:34.654919+00:00,1806733
concrete,map,gap,6,7,927,618,309,302,0.0,34,69,0.0,0.0,,10.394837234785468,4.988070017534642,-8.696967996290532,-3.5111855028547305,0.5588235294117647,0.782608695652174,2026-08-31T17:39:40.923765+00:00,1806733
concrete,map,gap,7,7,927,626,301,14,0.1230031948881789,42,61,0.0,0.0,,5.672772120343288,5.423821595515391,-4.27120401007088,-4.065080308707156,0.5714285714285714,0.7213114754098361,2026-08-31T17:39:41.114550+00:00,1806733
concrete,laplace,gap,0,7,927,623,304,278,0.0064205457463884,39,64,4.0199603631789,2.433413243677358,1.6519842544721102,6.050252310964884,5.985320780742052,-3.223369526981842,-3.786108039515189,0.8461538461538461,0.84375,2026-08-31T17:39:43.746170+00:00,1806733
concrete,laplace,gap,1,7,927,621,306,185,0.5217391304347826,37,66,3.77140177980682,2.4692368261195106,1.527355229726468,8.795193837908506,6.632092380324466,-4.010897580472401,-4.113793501606873,0.7297297297297297,0.7575757575757576,2026-08-31T17:39:43.674543+00:00,1806733
concrete,laplace,gap,2,7,927,616,311,156,0.5048701298701299,32,71,2.87676224929301,2.367763828026592,1.214970097626097,6.621134026352726,6.801749217138108,-3.603417735742666,-4.262699011541618,0.875,0.7746478873239436,2026-08-31T17:39:45.487565+00:00,1806733
concrete,laplace,gap,3,7,927,618,309,195,0.1326860841423948,34,69,5.107995803852024,2.7792145882232075,1.8379278179874696,6.544851404458298,5.870704658655275,-3.18145507136192,-3.545600758808169,0.9117647058823528,0.8695652173913043,2026-08-31T17:39:46.031231+00:00,1806733
concrete,laplace,gap,4,7,927,619,308,111,0.5088852988691438,35,68,4.993474477997551,2.333492707569587,2.139914327479697,12.9770751877488,5.658783360495148,-4.583141959287218,-3.556137252370896,0.7142857142857143,0.8529411764705882,2026-08-31T17:39:46.445832+00:00,1806733
concrete,laplace,gap,5,7,927,622,305,284,0.0096463022508038,38,65,4.65148785001763,2.083636900504372,2.2323888816192854,10.785296337680409,4.193694922233431,-5.1598211070124735,-2.8621559533238123,0.6578947368421053,0.8923076923076924,2026-08-31T17:39:52.678872+00:00,1806733
concrete,laplace,gap,6,7,927,618,309,302,0.0,34,69,4.805764021464279,2.5849805994188038,1.859110285990072,10.394837234785468,4.988070017534642,-3.9267110603338815,-3.026575623654715,0.8529411764705882,0.8840579710144928,2026-08-31T17:39:52.958036+00:00,1806733
concrete,laplace,gap,7,7,927,626,301,14,0.1230031948881789,42,61,3.8181903882598593,2.633668556906249,1.4497611623328408,5.672772120343288,5.423821595515391,-3.265941646102984,-3.4608463215559717,0.9047619047619048,0.8852459016393442,2026-08-31T17:39:55.564847+00:00,1806733
concrete,ensemble,gap,0,7,927,623,304,278,0.0064205457463884,39,64,4.601581054060849,2.3049104917830903,1.9964250544501807,7.626587912446366,5.626455096607559,-3.770166248234229,-3.612034745343809,0.8461538461538461,0.84375,2026-08-31T17:40:38.268344+00:00,1806733
concrete,ensemble,gap,1,7,927,621,306,185,0.5217391304347826,37,66,3.556076532810025,2.196507011737297,1.6189688964377107,8.13832257789122,5.738044629552482,-4.042139202209,-3.718208910623069,0.7027027027027027,0.8333333333333334,2026-08-31T17:40:40.952081+00:00,1806733
concrete,ensemble,gap,2,7,927,616,311,156,0.5048701298701299,32,71,2.854633285590087,2.057348228100824,1.3875304368017711,5.509430738222889,6.107427630397471,-3.1846272248112424,-4.313767415512141,0.90625,0.8169014084507042,2026-08-31T17:40:40.732463+00:00,1806733
concrete,ensemble,gap,3,7,927,618,309,195,0.1326860841423948,34,69,3.7108394429228495,1.9188670805094388,1.9338699801643695,5.888798522732093,5.77523111543922,-3.127328735899146,-3.7436826511503294,0.8529411764705882,0.8695652173913043,2026-08-31T17:40:40.887427+00:00,1806733
concrete,ensemble,gap,4,7,927,619,308,111,0.5088852988691438,35,68,4.078113259730247,1.6923179839504825,2.409779544037259,9.334824349945604,4.980865838730447,-4.061817888496045,-3.3716206357127225,0.7142857142857143,0.8529411764705882,2026-08-31T17:40:46.332121+00:00,1806733
concrete,ensemble,gap,5,7,927,622,305,284,0.0096463022508038,38,65,5.231840381170795,2.1131772314957584,2.4758171265490927,9.392398514594486,3.805454991168646,-4.761756157653613,-2.6324932565187047,0.7105263157894737,0.9384615384615383,2026-08-31T17:40:47.441512+00:00,1806733
concrete,ensemble,gap,6,7,927,618,309,302,0.0,34,69,3.715051285983163,1.8980767755425416,1.9572713463717824,9.59225438184156,4.782644363130566,-4.370650813080298,-3.232492112905189,0.6764705882352942,0.855072463768116,2026-08-31T17:40:47.326195+00:00,1806733
concrete,ensemble,gap,7,7,927,626,301,14,0.1230031948881789,42,61,2.7029650734420194,1.8961876907755275,1.4254733782901658,6.669360737904257,5.326817119924355,-3.725426227418312,-3.455612613077986,0.6904761904761905,0.8852459016393442,2026-08-31T17:40:49.559061+00:00,1806733
concrete,bbb,gap,0,7,927,623,304,278,0.0064205457463884,39,64,2.254860992551852,2.440505741121373,0.9239318533689576,7.741921316167494,6.351474979954337,-3.672533287850497,-3.2981927883944184,0.7692307692307693,0.9375,2026-08-31T17:44:59.130264+00:00,1806733
concrete,bbb,gap,1,7,927,621,306,185,0.5217391304347826,37,66,1.9811820419047823,2.08328506570598,0.9509894130755472,7.759894400743324,5.780287140982089,-3.86096863880156,-3.2030366068378906,0.7837837837837838,0.9090909090909092,2026-08-31T17:45:04.776640+00:00,1806733
concrete,bbb,gap,2,7,927,616,311,156,0.5048701298701299,32,71,1.8945243237866491,1.952446528884887,0.9703335255325436,5.4144524806639645,7.106701498650545,-3.147693057388235,-3.66300280656834,0.90625,0.8309859154929577,2026-08-31T17:45:01.968669+00:00,1806733
concrete,bbb,gap,3,7,927,618,309,195,0.1326860841423948,34,69,2.1551431479473377,2.236180425713716,0.9637608500483524,7.189937811561953,6.187359996477631,-3.624279300101599,-3.320045887481918,0.9117647058823528,0.8840579710144928,2026-08-31T17:45:04.033679+00:00,1806733
concrete,bbb,gap,4,7,927,619,308,111,0.5088852988691438,35,68,1.955566778283896,1.9935626403387292,0.9809407232629632,9.017729831868204,6.063036689054802,-4.465632500250001,-3.330577031923656,0.6,0.8970588235294118,2026-08-31T17:45:06.415559+00:00,1806733
concrete,bbb,gap,5,7,927,622,305,284,0.0096463022508038,38,65,1.9028618318639736,1.9546307929120597,0.9735147111997764,8.52256379325494,4.165702530335838,-4.316948939710597,-2.8370759271053734,0.6052631578947368,0.953846153846154,2026-08-31T17:45:14.087370+00:00,1806733
concrete,bbb,gap,6,7,927,618,309,302,0.0,34,69,1.7631523889840293,1.8786121078783191,0.9385398835608014,9.136104124228371,4.9320096937820255,-4.783266183261808,-3.052411269803809,0.6764705882352942,0.8840579710144928,2026-08-31T17:45:09.200118+00:00,1806733
concrete,bbb,gap,7,7,927,626,301,14,0.1230031948881789,42,61,2.1503169488536464,2.098526991191591,1.0246791953972667,8.14753352489206,6.723561470871879,-4.056962915693122,-3.52186690580961,0.6904761904761905,0.8524590163934426,2026-08-31T17:45:17.173175+00:00,1806733
concrete,gp,gap,0,7,927,623,304,278,0.0064205457463884,39,64,4.131726743928716,2.6750153991309062,1.544561853838705,6.240275901524493,6.190109505056832,-3.116377479967281,-3.3219975067281364,0.9487179487179488,0.890625,2026-08-31T17:45:06.275986+00:00,1806733
concrete,gp,gap,1,7,927,621,306,185,0.5217391304347826,37,66,4.650539154627618,2.6808515546806984,1.734724605138205,7.37875176182945,6.146737223422164,-3.3979918448751976,-3.3846362043874008,0.8648648648648649,0.8636363636363636,2026-08-31T17:45:11.317276+00:00,1806733
concrete,gp,gap,2,7,927,616,311,156,0.5048701298701299,32,71,2.9059904890378987,2.5282772001893594,1.1493955207206907,4.8523528212578535,6.611034479108058,-3.0750254741370378,-3.442051586881856,0.90625,0.8309859154929577,2026-08-31T17:45:13.183598+00:00,1806733
concrete,gp,gap,3,7,927,618,309,195,0.1326860841423948,34,69,3.718347015298755,2.74049191086306,1.3568173657289653,4.415611529333135,6.721852461629834,-2.959024569903669,-3.40513004887452,0.9705882352941176,0.8985507246376812,2026-08-31T17:45:14.761262+00:00,1806733
concrete,gp,gap,4,7,927,619,308,111,0.5088852988691438,35,68,4.803872536393665,2.554172186364405,1.8807943184251297,9.017358585875714,5.992400636281796,-3.480706805094254,-3.269116157667032,0.8857142857142857,0.9117647058823528,2026-08-31T17:45:16.390049+00:00,1806733
concrete,gp,gap,5,7,927,622,305,284,0.0096463022508038,38,65,4.313219285586481,2.5375612647074064,1.6997498131670987,6.9426684575590025,4.954253556422063,-3.563421918949768,-3.009366975438873,0.8157894736842105,0.9230769230769232,2026-08-31T17:45:17.449629+00:00,1806733
concrete,gp,gap,6,7,927,618,309,302,0.0,34,69,3.070653765592935,2.6160008681418376,1.1737969214719872,8.597914914575323,5.898095446273897,-3.719786069973686,-3.193092480320518,0.7941176470588235,0.9130434782608696,2026-08-31T17:45:18.482791+00:00,1806733
concrete,gp,gap,7,7,927,626,301,14,0.1230031948881789,42,61,3.595881794856775,2.502086118031789,1.4371534892193862,6.8796584990760845,5.7370943359190685,-3.4271947651141383,-3.1863274330820768,0.8095238095238095,0.9344262295081968,2026-08-31T17:45:19.914942+00:00,1806733
concrete,mcd,gap,0,8,927,617,310,278,0.006482982171799,33,70,2.6410233742579408,2.725724952319337,0.9689251191726724,7.679454880943793,5.158767307593648,-3.4841308558197666,-3.104503305269303,0.9393939393939394,0.9857142857142858,2026-08-31T17:45:26.477336+00:00,1806733
concrete,mcd,gap,1,8,927,622,305,185,0.5096463022508039,38,65,2.6159490143367528,2.7552721566239167,0.9494339817022364,8.292077669009057,5.302553094386745,-3.6460703745633136,-3.0906490895862024,0.8421052631578947,0.9846153846153848,2026-08-31T17:45:26.997735+00:00,1806733
concrete,mcd,gap,2,8,927,618,309,156,0.5032362459546925,34,69,2.7227320213193624,2.6830783671363325,1.0147791636162131,8.233819936008656,4.648876797085774,-3.62351680825272,-3.019062150084408,0.8823529411764706,0.9855072463768116,2026-08-31T17:45:26.968652+00:00,1806733
concrete,mcd,gap,3,8,927,610,317,195,0.1344262295081967,26,77,2.7205605207204,3.0481472379321017,0.8925292344362141,7.163650594537985,5.43988646254042,-3.394022110737676,-3.150778318464143,0.9230769230769232,0.974025974025974,2026-08-31T17:45:28.585495+00:00,1806733
concrete,mcd,gap,4,8,927,621,306,111,0.5169082125603864,37,66,2.847847063969255,3.0244593134698574,0.9416053478669608,6.787465058822769,4.977794462001535,-3.3299689021123084,-3.090692445963509,0.918918918918919,0.9696969696969696,2026-08-31T17:45:29.333644+00:00,1806733
concrete,mcd,gap,5,8,927,622,305,284,0.0112540192926045,38,65,2.903175944284696,2.8304883091080595,1.0256802456815453,7.8845918624742,5.3779444047155085,-3.553328555831679,-3.1181012536706816,0.8947368421052632,0.9846153846153848,2026-08-31T17:45:29.262301+00:00,1806733
concrete,mcd,gap,6,8,927,620,307,302,0.0,36,67,2.763793297426,2.780207514302849,0.9940960461431722,5.902100374914458,5.850830011108532,-3.191251433681189,-3.188123590227021,0.9444444444444444,0.9552238805970148,2026-08-31T17:45:29.938955+00:00,1806733
concrete,mcd,gap,7,8,927,620,307,14,0.1193548387096774,36,67,2.704569646956472,2.829264032493972,0.9559269180587636,6.963586417435704,5.077175624719018,-3.3765944723375543,-3.0940385794982825,0.9444444444444444,0.9552238805970148,2026-08-31T17:45:31.449480+00:00,1806733
concrete,map,gap,0,8,927,617,310,278,0.006482982171799,33,70,0.0,0.0,,8.304093236714408,4.273355212559894,-5.9571578382522095,-3.049077692496187,0.5151515151515151,0.8,2026-08-31T17:45:37.704297+00:00,1806733
concrete,map,gap,1,8,927,622,305,185,0.5096463022508039,38,65,0.0,0.0,,13.543899250334045,5.365782434702466,-14.842661884658394,-3.9297103411727594,0.4736842105263157,0.7692307692307693,2026-08-31T17:45:37.715248+00:00,1806733
concrete,map,gap,2,8,927,618,309,156,0.5032362459546925,34,69,0.0,0.0,,13.6059302751399,4.580540398715699,-14.148585499476509,-3.316121057298395,0.5882352941176471,0.8260869565217391,2026-08-31T17:45:37.458983+00:00,1806733
concrete,map,gap,3,8,927,610,317,195,0.1344262295081967,26,77,0.0,0.0,,11.663285042972598,4.087837873622335,-9.4634118828567,-2.9391999768554458,0.5769230769230769,0.8831168831168831,2026-08-31T17:45:39.011643+00:00,1806733
concrete,map,gap,4,8,927,621,306,111,0.5169082125603864,37,66,0.0,0.0,,9.958319664500944,3.9717238347379102,-8.681871914760974,-2.991177032380228,0.5405405405405406,0.803030303030303,2026-08-31T17:45:39.754495+00:00,1806733
concrete,map,gap,5,8,927,622,305,284,0.0112540192926045,38,65,0.0,0.0,,11.022065300682664,4.441147302015692,-12.510258740123664,-3.5271406889113988,0.2894736842105263,0.7538461538461538,2026-08-31T17:45:39.858637+00:00,1806733
concrete,map,gap,6,8,927,620,307,302,0.0,36,67,0.0,0.0,,8.202402101054211,4.40897386666783,-6.685559192753043,-3.2779212768761767,0.6111111111111112,0.7761194029850746,2026-08-31T17:45:39.858656+00:00,1806733
concrete,map,gap,7,8,927,620,307,14,0.1193548387096774,36,67,0.0,0.0,,6.669730409603187,4.567670195218436,-4.80668423985633,-3.286640647182239,0.6111111111111112,0.8059701492537313,2026-08-31T17:45:42.028458+00:00,1806733
concrete,laplace,gap,0,8,927,617,310,278,0.006482982171799,33,70,5.163977091368432,2.426724110388157,2.1279621648224563,8.304093236714408,4.273355212559894,-3.4999296703618974,-2.851625548851237,0.8181818181818182,0.9,2026-08-31T17:45:49.331449+00:00,1806733
concrete,laplace,gap,1,8,927,622,305,185,0.5096463022508039,38,65,6.72346326023758,2.8804860703041366,2.3341419108226003,13.543899250334045,5.365782434702466,-4.13575819221596,-3.033743584159165,0.7894736842105263,0.8923076923076924,2026-08-31T17:45:49.743460+00:00,1806733
concrete,laplace,gap,2,8,927,618,309,156,0.5032362459546925,34,69,3.783638735849443,2.700485452120599,1.401095767014142,13.6059302751399,4.580540398715699,-4.613926583845019,-2.879587765546422,0.6764705882352942,0.9130434782608696,2026-08-31T17:45:49.475486+00:00,1806733
concrete,laplace,gap,3,8,927,610,317,195,0.1344262295081967,26,77,6.130838799663493,2.9222682748016373,2.0979726100197467,11.663285042972598,4.087837873622335,-3.611574756192441,-2.786274363271375,0.8076923076923077,0.922077922077922,2026-08-31T17:45:50.840160+00:00,1806733
concrete,laplace,gap,4,8,927,621,306,111,0.5169082125603864,37,66,8.451386469616802,2.490119366609351,3.393968410889699,9.958319664500944,3.9717238347379102,-3.6196000104272823,-2.8747164535612515,0.8648648648648649,0.9090909090909092,2026-08-31T17:45:51.990192+00:00,1806733
concrete,laplace,gap,5,8,927,622,305,284,0.0112540192926045,38,65,4.951714945493816,2.219198621101396,2.2313076884647045,11.022065300682664,4.441147302015692,-4.833041990505151,-2.992721204799905,0.6052631578947368,0.8615384615384616,2026-08-31T17:45:52.003676+00:00,1806733
concrete,laplace,gap,6,8,927,620,307,302,0.0,36,67,4.684652488194494,2.603824724014185,1.7991427936717654,8.202402101054211,4.40897386666783,-3.4775779051475406,-3.002696568796944,0.9166666666666666,0.8955223880597015,2026-08-31T17:45:51.667584+00:00,1806733
concrete,laplace,gap,7,8,927,620,307,14,0.1193548387096774,36,67,4.337381489587853,2.589534227148134,1.674965885415089,6.669730409603187,4.567670195218436,-3.429485278698916,-2.8472044377564645,0.9166666666666666,0.8955223880597015,2026-08-31T17:45:53.575116+00:00,1806733
concrete,ensemble,gap,0,8,927,617,310,278,0.006482982171799,33,70,4.921543134676053,1.7425598188323772,2.8243180414740605,6.808110202606857,4.007433616066065,-3.434924784912337,-2.809311735121424,0.8181818181818182,0.9142857142857144,2026-08-31T17:46:42.670515+00:00,1806733
concrete,ensemble,gap,1,8,927,622,305,185,0.5096463022508039,38,65,5.593775167795701,2.5322612638721,2.2090039632175307,9.872133424056273,4.066792246476737,-4.024484146567577,-2.6573589045780315,0.8157894736842105,0.953846153846154,2026-08-31T17:46:43.608130+00:00,1806733
concrete,ensemble,gap,2,8,927,618,309,156,0.5032362459546925,34,69,3.53261901933083,2.40145550618768,1.4710324676965914,9.649285502923394,3.7947293121236334,-4.10857942721963,-2.765249357178834,0.7647058823529411,0.8985507246376812,2026-08-31T17:46:43.824592+00:00,1806733
concrete,ensemble,gap,3,8,927,610,317,195,0.1344262295081967,26,77,4.084641589471049,1.9355350350574088,2.1103423681245306,10.027802141098038,4.792963431884291,-3.933828681845781,-2.753499664247571,0.7692307692307693,0.9090909090909092,2026-08-31T17:46:44.405175+00:00,1806733
concrete,ensemble,gap,4,8,927,621,306,111,0.5169082125603864,37,66,4.193849374601154,1.8314745540226711,2.289875862806685,10.13311407015124,4.048709198904024,-4.872932741082702,-2.841936934244844,0.7567567567567568,0.8939393939393939,2026-08-31T17:46:46.120780+00:00,1806733
concrete,ensemble,gap,5,8,927,622,305,284,0.0112540192926045,38,65,4.9366405852912285,1.856623335718335,2.658934900966987,10.274978280841818,4.534742746734288,-4.928513869770801,-3.041547072637558,0.631578947368421,0.8615384615384616,2026-08-31T17:46:46.279807+00:00,1806733
concrete,ensemble,gap,6,8,927,620,307,302,0.0,36,67,4.356258886261938,2.1607658587556955,2.016071694491945,7.198508174299574,4.606721834543631,-3.452679035493544,-2.985691458643543,0.8888888888888888,0.8656716417910447,2026-08-31T17:46:44.804513+00:00,1806733
concrete,ensemble,gap,7,8,927,620,307,14,0.1193548387096774,36,67,3.16595998690264,1.736087775680371,1.8236174640777616,7.488959697372012,4.101269381948226,-3.6394210821201383,-2.8001416382854267,0.7777777777777778,0.9253731343283582,2026-08-31T17:46:47.141030+00:00,1806733
concrete,bbb,gap,0,8,927,617,310,278,0.006482982171799,33,70,2.007742340589086,2.1141201908677973,0.9496822126110792,6.908035242685515,4.7769564551558,-3.499639630099617,-2.9845772186862307,0.8181818181818182,0.9428571428571428,2026-08-31T17:51:02.100733+00:00,1806733
concrete,bbb,gap,1,8,927,622,305,185,0.5096463022508039,38,65,2.209309762239806,2.157533625315196,1.0239978354529915,9.796327531926844,5.2854951825792185,-4.6538041437153845,-3.089773266687047,0.631578947368421,0.9230769230769232,2026-08-31T17:51:03.920958+00:00,1806733
concrete,bbb,gap,2,8,927,618,309,156,0.5032362459546925,34,69,2.343682093959619,2.2697742979059945,1.0325617380202996,9.159128899912853,4.554971115820265,-4.13207590640369,-2.949456164859484,0.7647058823529411,0.9710144927536232,2026-08-31T17:51:01.585195+00:00,1806733
concrete,bbb,gap,3,8,927,610,317,195,0.1344262295081967,26,77,2.23169522818509,2.418166769538593,0.922887228580565,8.64800780763451,5.5597318615021045,-3.9553829883315688,-3.1409767306536267,0.7307692307692307,0.974025974025974,2026-08-31T17:51:00.232761+00:00,1806733
concrete,bbb,gap,4,8,927,621,306,111,0.5169082125603864,37,66,2.268521142412296,2.2859123880771257,0.9923919894062698,8.419316483220722,4.184319547532467,-4.032234470348089,-2.869189811721192,0.7297297297297297,0.9545454545454546,2026-08-31T17:51:04.457396+00:00,1806733
concrete,bbb,gap,5,8,927,622,305,284,0.0112540192926045,38,65,2.167412680140166,2.242121725422824,0.9666793089618856,12.039444364273503,5.242731540565554,-5.80844479696858,-3.096841795937885,0.5,0.9384615384615383,2026-08-31T17:51:04.420778+00:00,1806733
concrete,bbb,gap,6,8,927,620,307,302,0.0,36,67,1.9061984361637967,2.003530813668845,0.9514195754609764,5.954874740188577,5.905544476748911,-3.354985270037237,-3.343267768666005,0.8055555555555556,0.8955223880597015,2026-08-31T17:51:02.699525+00:00,1806733
concrete,bbb,gap,7,8,927,620,307,14,0.1193548387096774,36,67,2.26075892845164,2.392913146177883,0.9447726642576524,6.77973764495936,4.646948273156984,-3.478807388162986,-2.9624217470310894,0.7777777777777778,0.9402985074626866,2026-08-31T17:51:04.854055+00:00,1806733
concrete,gp,gap,0,8,927,617,310,278,0.006482982171799,33,70,4.054249877300571,2.5000681063557786,1.621655772894221,6.049742357330674,4.952338959623344,-3.098833801257589,-3.026465561364504,1.0,0.9714285714285714,2026-08-31T17:51:11.104450+00:00,1806733
concrete,gp,gap,1,8,927,622,305,185,0.5096463022508039,38,65,5.463917523734105,2.5815584990864977,2.1165189654495724,9.54979961603108,5.274875424947589,-3.589909764541295,-2.919152605985663,0.8947368421052632,0.9692307692307692,2026-08-31T17:51:14.301405+00:00,1806733
concrete,gp,gap,2,8,927,618,309,156,0.5032362459546925,34,69,3.2183689341305346,2.4928458441534525,1.2910421002079506,9.223633893685216,4.517450990516475,-3.5872077917906777,-2.9248103952423614,0.7941176470588235,1.0,2026-08-31T17:51:15.153785+00:00,1806733
concrete,gp,gap,3,8,927,610,317,195,0.1344262295081967,26,77,3.626603177723089,2.7844797360745304,1.3024347531563496,7.121508464931574,5.30820071667755,-3.29140727334768,-2.982761622488244,0.9230769230769232,0.974025974025974,2026-08-31T17:51:14.415926+00:00,1806733
concrete,gp,gap,4,8,927,621,306,111,0.5169082125603864,37,66,5.560030679899032,2.4789205892548813,2.24292407913328,7.540676018824754,4.5460055399362265,-3.298809115426379,-2.975898652198444,0.972972972972973,0.9696969696969696,2026-08-31T17:51:15.989458+00:00,1806733
concrete,gp,gap,5,8,927,622,305,284,0.0112540192926045,38,65,4.221610938767846,2.485250809493313,1.6986659546158795,7.55511410493624,4.915637934320874,-3.511969685436037,-2.921943705081668,0.868421052631579,1.0,2026-08-31T17:51:16.168352+00:00,1806733
concrete,gp,gap,6,8,927,620,307,302,0.0,36,67,3.23005335825638,2.579512020001489,1.2521955056656473,6.188381249993913,5.753354300802196,-3.19592085271122,-3.071272005482533,0.9444444444444444,0.9402985074626866,2026-08-31T17:51:16.430276+00:00,1806733
concrete,gp,gap,7,8,927,620,307,14,0.1193548387096774,36,67,3.331916377165587,2.624347723048074,1.2696169596366218,7.219813475870548,4.862975484622486,-3.277597442880378,-3.004549677231103,0.8611111111111112,0.9701492537313432,2026-08-31T17:51:16.711366+00:00,1806733
concrete,mcd,gap,0,9,927,627,300,278,0.0047846889952153,43,60,2.837851578881598,2.806828857831447,1.0110525873223777,6.423886639390408,4.823670438246635,-3.2880464249283965,-3.061427051656377,0.9302325581395348,1.0,2026-08-31T17:51:24.761252+00:00,1806733
concrete,mcd,gap,1,9,927,611,316,185,0.5106382978723404,27,76,2.849949408392224,2.6332647761568952,1.0822874456823774,7.190283777405769,5.8662862756119445,-3.390008090864945,-3.197625036061047,0.925925925925926,0.9473684210526316,2026-08-31T17:51:26.765908+00:00,1806733
concrete,mcd,gap,2,9,927,616,311,156,0.5146103896103896,32,71,2.7374468262080605,2.751877774484236,0.9947559632153792,6.503684328459218,5.174458775360416,-3.306947609980689,-3.0846307704399623,0.90625,0.9859154929577464,2026-08-31T17:51:26.704541+00:00,1806733
concrete,mcd,gap,3,9,927,625,302,195,0.1328,41,62,2.834917341663008,3.044206166273569,0.9312501147493724,5.755912225818437,6.120316643796395,-3.187877877250524,-3.24070502207998,0.975609756097561,0.9516129032258064,2026-08-31T17:51:27.101792+00:00,1806733
concrete,mcd,gap,4,9,927,629,298,111,0.5214626391096979,45,58,2.792687411230435,2.896672053986469,0.964102031290381,6.303258033519976,6.291182318744539,-3.253774212344044,-3.274750235124654,0.9111111111111112,0.9482758620689656,2026-08-31T17:51:28.309795+00:00,1806733
concrete,mcd,gap,5,9,927,613,314,284,0.0114192495921696,29,74,3.1645325433667177,2.969513745670344,1.0656736470678805,7.2226556493945075,5.832271544634365,-3.394024495129337,-3.189296486264383,0.896551724137931,0.972972972972973,2026-08-31T17:51:27.690322+00:00,1806733
concrete,mcd,gap,6,9,927,619,308,302,0.0,35,68,2.9118458699597074,2.852631346899674,1.020757860325832,8.891619871291361,4.5192082931611655,-3.754554976557048,-3.0183153516397225,0.8571428571428571,0.9852941176470588,2026-08-31T17:51:28.014822+00:00,1806733
concrete,mcd,gap,7,9,927,622,305,14,0.1157556270096463,38,65,2.8813404555820257,2.959289901548911,0.9736594086554052,6.298156635472332,4.775131777288873,-3.2642043984629567,-3.0421951514181957,0.9736842105263158,0.9846153846153848,2026-08-31T17:51:28.803488+00:00,1806733
concrete,map,gap,0,9,927,627,300,278,0.0047846889952153,43,60,0.0,0.0,,9.456388260915306,4.934936702103641,-7.409003281352108,-3.4530711457819327,0.627906976744186,0.8333333333333334,2026-08-31T17:51:35.687861+00:00,1806733
concrete,map,gap,1,9,927,611,316,185,0.5106382978723404,27,76,0.0,0.0,,10.553518213512517,4.729033810786202,-9.153844906663595,-3.389202262956712,0.4814814814814814,0.7368421052631579,2026-08-31T17:51:37.741156+00:00,1806733
concrete,map,gap,2,9,927,616,311,156,0.5146103896103896,32,71,0.0,0.0,,7.077348228929929,4.955000416239549,-5.862859950810078,-3.807964188765824,0.5625,0.7746478873239436,2026-08-31T17:51:37.457624+00:00,1806733
concrete,map,gap,3,9,927,625,302,195,0.1328,41,62,0.0,0.0,,6.20842023484811,5.946131569301919,-4.220198468821948,-4.036510355374286,0.7317073170731707,0.8548387096774194,2026-08-31T17:51:37.486046+00:00,1806733
concrete,map,gap,4,9,927,629,298,111,0.5214626391096979,45,58,0.0,0.0,,11.825732576255389,5.357010997755672,-10.15634402532376,-3.668007098505449,0.5333333333333333,0.7586206896551724,2026-08-31T17:51:38.649512+00:00,1806733
concrete,map,gap,5,9,927,613,314,284,0.0114192495921696,29,74,0.0,0.0,,10.58597300905772,4.8992236526390425,-13.375120637895412,-4.203256396730595,0.3793103448275862,0.7297297297297297,2026-08-31T17:51:39.057768+00:00,1806733
concrete,map,gap,6,9,927,619,308,302,0.0,35,68,0.0,0.0,,10.317003515697174,4.53726159690623,-9.080172058106672,-3.3064938841612066,0.6,0.7352941176470589,2026-08-31T17:51:38.779601+00:00,1806733
concrete,map,gap,7,9,927,622,305,14,0.1157556270096463,38,65,0.0,0.0,,7.581231930206879,4.707813348357656,-5.448385187593196,-3.314746302138081,0.5526315789473685,0.8307692307692308,2026-08-31T17:51:39.513945+00:00,1806733
