experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e3_gap_split,energy,map,"gap,dim=6",18,18,461,26,gap_in,0.7933238183589395,0.6080555151438487,-1.929648884067436,1.929648884067436,0.4701800470083866,0.7307692307692307,1.589768753456375,7.313222511923128,0.1056680161943319,,0.1644794860126575,0.0,0.0,,,502,1,2026-08-31T16:43:22.810838+00:00,1806733
e3_gap_split,energy,map,"gap,dim=6",18,18,461,51,gap_out,0.6480277224681819,0.4917220699164983,-1.2930261757736103,1.2930261757736103,0.3637151722926434,0.7843137254901961,1.5897687534563745,4.805912894305589,0.0729618163054695,,0.1644794860126575,0.0,0.0,,,502,1,2026-08-31T16:43:22.838643+00:00,1806733
e3_gap_split,energy,map,"gap,dim=7",18,18,459,24,gap_in,0.7113762612383541,0.5725952432251041,-1.6906603832917952,1.6906603832917952,0.4323983472579931,0.7083333333333334,1.4973610488384717,6.158889473818465,0.3267543859649122,,0.1459139753431951,0.0,0.0,,,502,1,2026-08-31T16:43:23.742673+00:00,1806733
e3_gap_split,energy,map,"gap,dim=7",18,18,459,53,gap_out,0.7380531754791946,0.5251558333832411,-1.8231573037907376,1.8231573037907376,0.4087940447149931,0.7547169811320755,1.4973610488384717,6.744489560705635,0.1206554121151936,,0.145913975343195,0.0,0.0,,,502,1,2026-08-31T16:43:23.770650+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=0",18,18,450,15,gap_in,17.945596195805177,17.128267749531783,-10.175209701604407,10.175209701604407,14.248569988653692,0.1333333333333333,21.184624474163908,320.1436634041575,0.2210526315789474,,0.1057027216482122,30.806519222699333,0.9965805524482024,,,502,1,2026-08-31T16:43:28.211960+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=0",18,18,450,62,gap_out,0.4814958788493118,0.357076263568145,-0.7167033865263583,0.7167033865263583,0.2566196230662711,0.935483870967742,1.5065031871343797,2.6655203152986267,0.0361629881154499,,0.1057027216482122,0.0428945703893254,0.2886632037580446,,,502,1,2026-08-31T16:43:28.240853+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=1",18,18,450,15,gap_in,17.945596195805177,17.128267749531783,-10.175209701604407,10.175209701604407,14.248569988653692,0.1333333333333333,21.184624474163908,320.1436634041575,0.2210526315789474,,0.1057027216482122,30.806519222699333,0.9965805524482024,,,502,1,2026-08-31T16:43:29.609310+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=1",18,18,450,62,gap_out,0.4814958788493118,0.357076263568145,-0.7167033865263583,0.7167033865263583,0.2566196230662711,0.935483870967742,1.5065031871343797,2.6655203152986267,0.0361629881154499,,0.1057027216482122,0.0428945703893254,0.2886632037580446,,,502,1,2026-08-31T16:43:29.638512+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=2",18,18,471,36,gap_in,4.445288611016813,3.250929823951659,-4.595180919884039,4.595180919884039,2.7032046930686637,0.5,5.416059844425709,60.06666782905316,0.1789473684210526,,0.1474714847102511,2.4910119508895896,0.9441074813203348,,,502,1,2026-08-31T16:43:29.839760+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=2",18,18,471,41,gap_out,0.6351550783448173,0.4844595417458008,-1.059994805292553,1.059994805292553,0.3527711324765509,0.8536585365853658,1.7908678133454048,3.674412292903143,0.0459563543003851,,0.1474714847102512,0.0644030169793915,0.3039677566946219,,,502,1,2026-08-31T16:43:29.868436+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=3",18,18,471,36,gap_in,0.5843367680409044,0.479057287861652,-0.903324459305504,0.903324459305504,0.3388890419087577,0.9166666666666666,1.86196492727924,2.2734892350919447,0.1233918128654971,,0.1526287022523209,0.0757846850785281,0.3317874051259378,,,502,1,2026-08-31T16:43:31.355803+00:00,1806733
e3_gap_split,energy,laplace,"gap,dim=3",18,18,471,41,gap_out,0.5951911636427527,0.4353344384448983,-0.9408375392496228,0.9408375392496228,0.3206784550310377,0.8780487804878049,1.8344623741272763,3.710852427781852,0.0346598202824133,,0.1526287022523209,0.0694283874849749,0.3126600801942962,,,502,1,2026-08-31T16:43:31.382320+00:00,1806733
