dataset,dropout_p,seed,x,std_epi
sin_homo,0.1,0,3.115115115115115,0.03666321923066273
sin_homo,0.1,0,3.125125125125125,0.04069752534554029
sin_homo,0.1,0,3.135135135135135,0.036665521201569386
sin_homo,0.1,0,3.145145145145145,0.03971566612067711
sin_homo,0.1,0,3.155155155155155,0.04167578103015945
sin_homo,0.1,0,3.165165165165165,0.04357845726556336
sin_homo,0.1,0,3.175175175175175,0.04561656028801233
sin_homo,0.1,0,3.185185185185185,0.04418508476260592
sin_homo,0.1,0,3.195195195195195,0.04024758001942324
sin_homo,0.1,0,3.205205205205205,0.04161598640394857
sin_homo,0.1,0,3.215215215215215,0.04262163878202542
sin_homo,0.1,0,3.225225225225225,0.03917737575516662
sin_homo,0.1,0,3.235235235235235,0.041812094237470405
sin_homo,0.1,0,3.245245245245245,0.04473155384051482
sin_homo,0.1,0,3.255255255255255,0.043967340588047125
sin_homo,0.1,0,3.265265265265265,0.04353679274421319
sin_homo,0.1,0,3.275275275275275,0.0456676953009445
sin_homo,0.1,0,3.285285285285285,0.04310810934615663
sin_homo,0.1,0,3.295295295295295,0.04697332764072341
sin_homo,0.1,0,3.305305305305305,0.04399356657818139
sin_homo,0.1,0,3.315315315315315,0.04876229615333961
sin_homo,0.1,0,3.325325325325325,0.04924212919900059
sin_homo,0.1,0,3.335335335335335,0.04952368032565168
sin_homo,0.1,0,3.3453453453453452,0.05406880246412512
sin_homo,0.1,0,3.3553553553553552,0.05044673618261606
sin_homo,0.1,0,3.3653653653653652,0.04805564825902453
sin_homo,0.1,0,3.3753753753753752,0.04853142625148285
sin_homo,0.1,0,3.3853853853853852,0.05005960465624731
sin_homo,0.1,0,3.3953953953953953,0.0576126353275127
sin_homo,0.1,0,3.4054054054054053,0.06428183833683873
sin_homo,0.1,0,3.4154154154154153,0.04999411713392607
sin_homo,0.1,0,3.4254254254254253,0.06041250699321671
sin_homo,0.1,0,3.4354354354354353,0.059312977380713595
sin_homo,0.1,0,3.4454454454454453,0.06353856887828059
sin_homo,0.1,0,3.4554554554554553,0.06701085462948464
sin_homo,0.1,0,3.4654654654654653,0.061401612984234494
sin_homo,0.1,0,3.4754754754754753,0.062380383373362276
sin_homo,0.1,0,3.4854854854854853,0.06435347434345502
sin_homo,0.1,0,3.4954954954954953,0.060153616010272706
sin_homo,0.1,0,3.5055055055055053,0.06366703246225855
sin_homo,0.1,0,3.5155155155155153,0.06589969930604438
sin_homo,0.1,0,3.5255255255255253,0.06372889212103451
sin_homo,0.1,0,3.5355355355355353,0.06934331089546295
sin_homo,0.1,0,3.5455455455455454,0.06565140899571456
sin_homo,0.1,0,3.5555555555555554,0.06530138865896387
sin_homo,0.1,0,3.5655655655655654,0.07251320234367217
sin_homo,0.1,0,3.5755755755755754,0.06946138423783206
sin_homo,0.1,0,3.5855855855855854,0.07305083868865628
sin_homo,0.1,0,3.5955955955955954,0.08400979260954886
sin_homo,0.1,0,3.6056056056056054,0.07784124865293224
sin_homo,0.1,0,3.6156156156156154,0.08223365210813496
sin_homo,0.1,0,3.6256256256256254,0.07086520410171829
sin_homo,0.1,0,3.6356356356356354,0.07593281922927511
sin_homo,0.1,0,3.6456456456456454,0.08093067870424109
sin_homo,0.1,0,3.6556556556556554,0.07391528391374282
sin_homo,0.1,0,3.6656656656656654,0.07459760056107778
sin_homo,0.1,0,3.6756756756756754,0.08506342830639467
sin_homo,0.1,0,3.6856856856856854,0.07093554175165556
sin_homo,0.1,0,3.6956956956956954,0.07573404480787703
sin_homo,0.1,0,3.7057057057057055,0.07176194843623092
sin_homo,0.1,0,3.7157157157157155,0.08486869222999535
sin_homo,0.1,0,3.7257257257257255,0.08930488566099591
sin_homo,0.1,0,3.7357357357357355,0.08691573717824878
sin_homo,0.1,0,3.7457457457457455,0.08455475481933519
sin_homo,0.1,0,3.7557557557557555,0.1062199426428134
sin_homo,0.1,0,3.7657657657657655,0.09043854827161786
sin_homo,0.1,0,3.7757757757757755,0.09165543404107696
sin_homo,0.1,0,3.7857857857857855,0.0830154172325575
sin_homo,0.1,0,3.7957957957957955,0.0849966650701274
sin_homo,0.1,0,3.8058058058058055,0.11186031250506943
sin_homo,0.1,0,3.8158158158158155,0.08456598228167268
sin_homo,0.1,0,3.8258258258258255,0.08568702278988775
sin_homo,0.1,0,3.8358358358358355,0.07951980798425724
sin_homo,0.1,0,3.8458458458458455,0.09068113184477786
sin_homo,0.1,0,3.8558558558558556,0.07661671911533663
sin_homo,0.1,0,3.8658658658658656,0.07966257198905653
sin_homo,0.1,0,3.8758758758758756,0.09264238781136407
sin_homo,0.1,0,3.8858858858858856,0.09808225397337535
sin_homo,0.1,0,3.8958958958958956,0.0998060974584448
sin_homo,0.1,0,3.9059059059059056,0.10221129490605939
sin_homo,0.1,0,3.9159159159159156,0.10472599851827948
sin_homo,0.1,0,3.9259259259259256,0.10545346292697726
sin_homo,0.1,0,3.9359359359359356,0.09649831801267557
sin_homo,0.1,0,3.9459459459459456,0.10221351842541508
sin_homo,0.1,0,3.9559559559559556,0.10876403718895243
sin_homo,0.1,0,3.9659659659659656,0.1089340621632346
sin_homo,0.1,0,3.9759759759759756,0.09768405062324585
sin_homo,0.1,0,3.9859859859859856,0.11154713147432771
sin_homo,0.1,0,3.9959959959959956,0.09040843057119137
sin_homo,0.1,0,4.006006006006006,0.10621084641721734
sin_homo,0.1,0,4.016016016016016,0.10849856789201527
sin_homo,0.1,0,4.026026026026026,0.09690559515676589
sin_homo,0.1,0,4.036036036036036,0.10442312648582425
sin_homo,0.1,0,4.046046046046046,0.12055072187488816
sin_homo,0.1,0,4.056056056056056,0.12143960748156735
sin_homo,0.1,0,4.066066066066066,0.10051394763863594
sin_homo,0.1,0,4.076076076076076,0.10265731441783944
sin_homo,0.1,0,4.086086086086086,0.10988052407597654
sin_homo,0.1,0,4.096096096096096,0.11449119375722626
sin_homo,0.1,0,4.106106106106106,0.10604963442118816
sin_homo,0.1,0,4.116116116116116,0.09978791642338394
sin_homo,0.1,0,4.126126126126126,0.10656335509355402
sin_homo,0.1,0,4.136136136136136,0.11756331336220364
sin_homo,0.1,0,4.146146146146146,0.10600580270856573
sin_homo,0.1,0,4.156156156156156,0.11820677055505419
sin_homo,0.1,0,4.166166166166166,0.11328283636186896
sin_homo,0.1,0,4.176176176176176,0.11442546568839623
sin_homo,0.1,0,4.186186186186186,0.12789939539519657
sin_homo,0.1,0,4.196196196196196,0.11121099366067587
sin_homo,0.1,0,4.206206206206206,0.11051070707818217
sin_homo,0.1,0,4.216216216216216,0.1030499927478271
sin_homo,0.1,0,4.226226226226226,0.11276157711683975
sin_homo,0.1,0,4.236236236236236,0.11688989696434192
sin_homo,0.1,0,4.246246246246246,0.1250884606310595
sin_homo,0.1,0,4.256256256256256,0.11360031200159637
sin_homo,0.1,0,4.266266266266266,0.10946511913447736
sin_homo,0.1,0,4.276276276276276,0.11197244352433396
sin_homo,0.1,0,4.286286286286286,0.12519631784131893
sin_homo,0.1,0,4.296296296296296,0.12163887787218289
sin_homo,0.1,0,4.306306306306306,0.11790759010960457
sin_homo,0.1,0,4.316316316316316,0.11872855545915402
sin_homo,0.1,0,4.326326326326326,0.11189265043996915
sin_homo,0.1,0,4.336336336336336,0.11586022283768176
sin_homo,0.1,0,4.346346346346346,0.11751926844684514
sin_homo,0.1,0,4.356356356356356,0.11710832200979392
sin_homo,0.1,0,4.366366366366366,0.1144096083210066
sin_homo,0.1,0,4.376376376376376,0.12747193779289315
sin_homo,0.1,0,4.386386386386386,0.110346587376205
sin_homo,0.1,0,4.396396396396396,0.12309943327587212
sin_homo,0.1,0,4.406406406406406,0.11772120556197768
sin_homo,0.1,0,4.416416416416417,0.14324954288627192
sin_homo,0.1,0,4.426426426426427,0.12097495012443413
sin_homo,0.1,0,4.436436436436437,0.12607167450708787
sin_homo,0.1,0,4.446446446446447,0.11592405441436107
sin_homo,0.1,0,4.456456456456457,0.12453182944532774
sin_homo,0.1,0,4.466466466466467,0.12301480116379572
sin_homo,0.1,0,4.476476476476477,0.12809549534224707
sin_homo,0.1,0,4.486486486486487,0.11637134404615293
sin_homo,0.1,0,4.496496496496497,0.13525894761874838
sin_homo,0.1,0,4.506506506506507,0.12492424143590178
sin_homo,0.1,0,4.516516516516517,0.10937771528900717
sin_homo,0.1,0,4.526526526526527,0.12234837249047241
sin_homo,0.1,0,4.536536536536537,0.11827408364749498
sin_homo,0.1,0,4.546546546546547,0.12017350808714104
sin_homo,0.1,0,4.556556556556557,0.13387942943386724
sin_homo,0.1,0,4.566566566566567,0.11063190189827092
sin_homo,0.1,0,4.576576576576577,0.12915312319221273
sin_homo,0.1,0,4.586586586586587,0.10971775022404578
sin_homo,0.1,0,4.596596596596597,0.13307592431830362
sin_homo,0.1,0,4.606606606606607,0.11095394452027198
sin_homo,0.1,0,4.616616616616617,0.11797272820471916
sin_homo,0.1,0,4.626626626626627,0.11734171702718046
sin_homo,0.1,0,4.636636636636637,0.1157299331331496
sin_homo,0.1,0,4.646646646646647,0.11152331728787111
sin_homo,0.1,0,4.656656656656657,0.12284595528003493
sin_homo,0.1,0,4.666666666666667,0.13445522059665133
sin_homo,0.1,0,4.676676676676677,0.1314738194818822
sin_homo,0.1,0,4.686686686686687,0.11828046842043731
sin_homo,0.1,0,4.696696696696697,0.11631981693332262
sin_homo,0.1,0,4.706706706706707,0.09917138907483893
sin_homo,0.1,0,4.716716716716717,0.12842310996768205
sin_homo,0.1,0,4.726726726726727,0.11762228830839942
sin_homo,0.1,0,4.736736736736737,0.12149714756824659
sin_homo,0.1,0,4.746746746746747,0.12150205943490353
sin_homo,0.1,0,4.756756756756757,0.1215244479777002
sin_homo,0.1,0,4.766766766766767,0.13847521567494042
sin_homo,0.1,0,4.776776776776777,0.13750660863822553
sin_homo,0.1,0,4.786786786786787,0.13003728219083927
sin_homo,0.1,0,4.796796796796797,0.12890945869402085
sin_homo,0.1,0,4.806806806806807,0.13674928079281143
sin_homo,0.1,0,4.816816816816817,0.13278143715338814
sin_homo,0.1,0,4.826826826826827,0.1234523649308959
sin_homo,0.1,0,4.836836836836837,0.11582605617308268
sin_homo,0.1,0,4.846846846846847,0.12847379174487084
sin_homo,0.1,0,4.856856856856857,0.10994980249342959
sin_homo,0.1,0,4.866866866866867,0.1120934882597817
sin_homo,0.1,0,4.876876876876877,0.12240203119763822
sin_homo,0.1,0,4.886886886886887,0.13126962864006753
sin_homo,0.1,0,4.896896896896897,0.13998427894634505
sin_homo,0.1,0,4.906906906906907,0.12694155512286084
sin_homo,0.1,0,4.916916916916917,0.14980591692750142
sin_homo,0.1,0,4.926926926926927,0.15178774248193844
sin_homo,0.1,0,4.936936936936937,0.13795773365236658
sin_homo,0.1,0,4.946946946946947,0.13936115281781794
sin_homo,0.1,0,4.956956956956957,0.1409394292398055
sin_homo,0.1,0,4.966966966966967,0.14076489203705894
sin_homo,0.1,0,4.976976976976977,0.1468461670009007
sin_homo,0.1,0,4.986986986986987,0.12923524885964316
sin_homo,0.1,0,4.996996996996997,0.13685098920402586
sin_homo,0.1,0,5.007007007007007,0.14421700594570414
sin_homo,0.1,0,5.017017017017017,0.12349181308430489
sin_homo,0.1,0,5.027027027027027,0.14271009013472635
sin_homo,0.1,0,5.037037037037037,0.14802210279699107
sin_homo,0.1,0,5.047047047047047,0.1326902355200225
sin_homo,0.1,0,5.057057057057057,0.13754743136523834
sin_homo,0.1,0,5.067067067067067,0.15186850145402708
sin_homo,0.1,0,5.077077077077077,0.12560946319387437
sin_homo,0.1,0,5.087087087087087,0.13704480082841156
sin_homo,0.1,0,5.097097097097097,0.12779019895155053
sin_homo,0.1,0,5.107107107107107,0.12788997661224336
sin_homo,0.1,0,5.117117117117117,0.11434336796345171
sin_homo,0.1,0,5.127127127127127,0.12891235262491374
sin_homo,0.1,0,5.137137137137137,0.13856131514755668
sin_homo,0.1,0,5.147147147147147,0.11816925909056873
sin_homo,0.1,0,5.157157157157157,0.1410775980785388
sin_homo,0.1,0,5.167167167167167,0.12565643119589254
sin_homo,0.1,0,5.177177177177177,0.13426211143069708
sin_homo,0.1,0,5.187187187187187,0.1376254893522734
sin_homo,0.1,0,5.197197197197197,0.11939261108097776
sin_homo,0.1,0,5.207207207207207,0.13119148412364168
sin_homo,0.1,0,5.217217217217217,0.1244072359155394
sin_homo,0.1,0,5.227227227227227,0.13083815998494056
sin_homo,0.1,0,5.237237237237237,0.13083492810407643
sin_homo,0.1,0,5.247247247247247,0.13179012856115127
sin_homo,0.1,0,5.257257257257257,0.1290912568834028
sin_homo,0.1,0,5.267267267267267,0.12411754148606431
sin_homo,0.1,0,5.277277277277277,0.14225272358528784
sin_homo,0.1,0,5.287287287287287,0.10979703550445202
sin_homo,0.1,0,5.297297297297297,0.13114379710256685
sin_homo,0.1,0,5.307307307307307,0.11475769575517632
sin_homo,0.1,0,5.317317317317317,0.1427214146728331
sin_homo,0.1,0,5.327327327327327,0.12739510058153913
sin_homo,0.1,0,5.337337337337337,0.1301352208129936
sin_homo,0.1,0,5.347347347347347,0.13085650962845954
sin_homo,0.1,0,5.357357357357357,0.11780943764847215
sin_homo,0.1,0,5.367367367367367,0.14914206550653158
sin_homo,0.1,0,5.377377377377377,0.13386508679068887
sin_homo,0.1,0,5.387387387387387,0.12270279221128051
sin_homo,0.1,0,5.397397397397397,0.12260738193894347
sin_homo,0.1,0,5.407407407407407,0.1358341331326764
sin_homo,0.1,0,5.4174174174174174,0.16348128229168316
sin_homo,0.1,0,5.4274274274274275,0.14077405968288093
sin_homo,0.1,0,5.4374374374374375,0.13434660855722613
sin_homo,0.1,0,5.4474474474474475,0.15140693665088525
sin_homo,0.1,0,5.4574574574574575,0.13070068536152263
sin_homo,0.1,0,5.4674674674674675,0.1438367630208491
sin_homo,0.1,0,5.4774774774774775,0.1340905229936667
sin_homo,0.1,0,5.4874874874874875,0.13554253544369915
sin_homo,0.1,0,5.4974974974974975,0.14692729128931997
sin_homo,0.1,0,5.5075075075075075,0.14085382746638697
sin_homo,0.1,0,5.5175175175175175,0.13332288172290235
sin_homo,0.1,0,5.5275275275275275,0.12418816494396182
sin_homo,0.1,0,5.5375375375375375,0.13452839196173522
sin_homo,0.1,0,5.5475475475475475,0.11700830842742557
sin_homo,0.1,0,5.5575575575575575,0.13658680270779613
sin_homo,0.1,0,5.5675675675675675,0.13054757969442243
sin_homo,0.1,0,5.5775775775775776,0.13933156042515993
sin_homo,0.1,0,5.587587587587588,0.149046994495913
sin_homo,0.1,0,5.597597597597598,0.13586657477601324
sin_homo,0.1,0,5.607607607607608,0.1325638517162342
sin_homo,0.1,0,5.617617617617618,0.13049259537862984
sin_homo,0.1,0,5.627627627627628,0.1342625824413233
sin_homo,0.1,0,5.637637637637638,0.13720547756155305
sin_homo,0.1,0,5.647647647647648,0.13463674295676745
sin_homo,0.1,0,5.657657657657658,0.1530704591095337
sin_homo,0.1,0,5.667667667667668,0.11922717102920527
sin_homo,0.1,0,5.677677677677678,0.1263738725656337
sin_homo,0.1,0,5.687687687687688,0.13267756280236734
sin_homo,0.1,0,5.697697697697698,0.1431876478098628
sin_homo,0.1,0,5.707707707707708,0.11434593851541584
sin_homo,0.1,0,5.717717717717718,0.13238924872354352
sin_homo,0.1,0,5.727727727727728,0.11863684248311572
sin_homo,0.1,0,5.737737737737738,0.12558008147485555
sin_homo,0.1,0,5.747747747747748,0.12747136486513103
sin_homo,0.1,0,5.757757757757758,0.15454380997697867
sin_homo,0.1,0,5.767767767767768,0.1345160536416618
sin_homo,0.1,0,5.777777777777778,0.1311074342333561
sin_homo,0.1,0,5.787787787787788,0.127644285526411
sin_homo,0.1,0,5.797797797797798,0.14339058260574472
sin_homo,0.1,0,5.807807807807808,0.14447142223804513
sin_homo,0.1,0,5.817817817817818,0.1312542065791903
sin_homo,0.1,0,5.827827827827828,0.14029138448689543
sin_homo,0.1,0,5.837837837837838,0.1317146208495128
sin_homo,0.1,0,5.847847847847848,0.131247954167335
sin_homo,0.1,0,5.857857857857858,0.13831564603599844
sin_homo,0.1,0,5.867867867867868,0.13570217535087853
sin_homo,0.1,0,5.877877877877878,0.1438358035461942
sin_homo,0.1,0,5.887887887887888,0.13463233572866326
sin_homo,0.1,0,5.897897897897898,0.13818250144601557
sin_homo,0.1,0,5.907907907907908,0.12357845614866443
sin_homo,0.1,0,5.917917917917918,0.14229109461881786
sin_homo,0.1,0,5.927927927927928,0.14972990914596862
sin_homo,0.1,0,5.937937937937938,0.12134680522645364
sin_homo,0.1,0,5.947947947947948,0.13595282707803508
sin_homo,0.1,0,5.957957957957958,0.1362548878093906
sin_homo,0.1,0,5.967967967967968,0.12779138677176713
sin_homo,0.1,0,5.977977977977978,0.12123506257519948
sin_homo,0.1,0,5.987987987987988,0.15386909091018353
sin_homo,0.1,0,5.997997997997998,0.12703437008560592
sin_homo,0.1,0,6.008008008008009,0.15389899745740668
sin_homo,0.1,0,6.018018018018019,0.14024267264306192
sin_homo,0.1,0,6.028028028028029,0.15138041729571627
sin_homo,0.1,0,6.038038038038039,0.14906861180024444
sin_homo,0.1,0,6.048048048048049,0.13979917126565614
sin_homo,0.1,0,6.058058058058059,0.14539998756877576
sin_homo,0.1,0,6.068068068068069,0.13459080566479475
sin_homo,0.1,0,6.078078078078079,0.13951242335520414
sin_homo,0.1,0,6.088088088088089,0.14058275700592235
sin_homo,0.1,0,6.098098098098099,0.14041779813484034
sin_homo,0.1,0,6.108108108108109,0.14474175144870868
sin_homo,0.1,0,6.118118118118119,0.14021892295373717
sin_homo,0.1,0,6.128128128128129,0.1559976403998802
sin_homo,0.1,0,6.138138138138139,0.1339183219740314
sin_homo,0.1,0,6.148148148148149,0.12907520832840597
sin_homo,0.1,0,6.158158158158159,0.12761405245544527
sin_homo,0.1,0,6.168168168168169,0.15158704370044912
sin_homo,0.1,0,6.178178178178179,0.1217752927023418
sin_homo,0.1,0,6.188188188188189,0.13294052571340206
sin_homo,0.1,0,6.198198198198199,0.13102586356560567
sin_homo,0.1,0,6.208208208208209,0.1301433442682486
sin_homo,0.1,0,6.218218218218219,0.13347276375956685
sin_homo,0.1,0,6.228228228228229,0.12418480787796375
sin_homo,0.1,0,6.238238238238239,0.13341418443973016
sin_homo,0.1,0,6.248248248248249,0.13431369050208916
sin_homo,0.1,0,6.258258258258259,0.1138854935692436
sin_homo,0.1,0,6.268268268268269,0.12476090824348347
sin_homo,0.1,0,6.278278278278279,0.1268192794112438
sin_homo,0.1,0,6.288288288288289,0.13167684995227505
sin_homo,0.1,0,6.298298298298299,0.1155862132234329
sin_homo,0.1,0,6.308308308308309,0.14082447787501068
sin_homo,0.1,0,6.318318318318319,0.13947541532492996
sin_homo,0.1,0,6.328328328328329,0.15067551187412304
sin_homo,0.1,0,6.338338338338339,0.1293303916253809
sin_homo,0.1,0,6.348348348348349,0.14485188722456202
sin_homo,0.1,0,6.358358358358359,0.13332202472310903
sin_homo,0.1,0,6.368368368368369,0.12118690635265579
sin_homo,0.1,0,6.378378378378379,0.13046090884919573
sin_homo,0.1,0,6.388388388388389,0.1509059306973332
sin_homo,0.1,0,6.398398398398399,0.11857251943718224
sin_homo,0.1,0,6.408408408408409,0.11488006299347221
sin_homo,0.1,0,6.418418418418419,0.11866021185213184
sin_homo,0.1,0,6.428428428428429,0.13535311602362163
sin_homo,0.1,0,6.438438438438439,0.13976760658899423
sin_homo,0.1,0,6.448448448448449,0.14063359306761247
sin_homo,0.1,0,6.458458458458459,0.1354276265732578
sin_homo,0.1,0,6.468468468468469,0.15105237582788839
sin_homo,0.1,0,6.478478478478479,0.14071873621677503
sin_homo,0.1,0,6.488488488488489,0.1319052192828153
sin_homo,0.1,0,6.498498498498499,0.14693150640816244
sin_homo,0.1,0,6.508508508508509,0.13445876081557012
sin_homo,0.1,0,6.518518518518519,0.11923699868197876
sin_homo,0.1,0,6.528528528528529,0.14292668724522747
sin_homo,0.1,0,6.538538538538539,0.1609363787177389
sin_homo,0.1,0,6.548548548548549,0.1498866301966012
sin_homo,0.1,0,6.558558558558559,0.13573655792990896
sin_homo,0.1,0,6.568568568568569,0.15266256555653587
sin_homo,0.1,0,6.578578578578579,0.15068951458972096
sin_homo,0.1,0,6.588588588588589,0.13953800517711348
sin_homo,0.1,0,6.598598598598599,0.13313004963527958
sin_homo,0.1,0,6.608608608608609,0.1356439836326111
sin_homo,0.1,0,6.618618618618619,0.1630620827739732
sin_homo,0.1,0,6.628628628628629,0.12851434178486043
sin_homo,0.1,0,6.638638638638639,0.1474861095290683
sin_homo,0.1,0,6.648648648648649,0.14799651337026654
sin_homo,0.1,0,6.658658658658659,0.13879410784693189
sin_homo,0.1,0,6.668668668668669,0.13441361513988007
sin_homo,0.1,0,6.678678678678679,0.15194801262947233
sin_homo,0.1,0,6.688688688688689,0.13553691675267007
sin_homo,0.1,0,6.698698698698699,0.13271651680630633
sin_homo,0.1,0,6.708708708708709,0.13342076664387895
sin_homo,0.1,0,6.718718718718719,0.1278962437623482
sin_homo,0.1,0,6.728728728728729,0.1339930740321135
sin_homo,0.1,0,6.738738738738739,0.1575880734436063
sin_homo,0.1,0,6.748748748748749,0.14022779859397705
sin_homo,0.1,0,6.758758758758759,0.14735896061867024
sin_homo,0.1,0,6.768768768768769,0.14885589612718703
sin_homo,0.1,0,6.778778778778779,0.14121215640443105
sin_homo,0.1,0,6.788788788788789,0.1384675420298917
sin_homo,0.1,0,6.798798798798799,0.13965487114873834
sin_homo,0.1,0,6.808808808808809,0.15010690628869322
sin_homo,0.1,0,6.818818818818819,0.12837748596355064
sin_homo,0.1,0,6.828828828828829,0.14148684017979823
sin_homo,0.1,0,6.838838838838839,0.13515546412130933
sin_homo,0.1,0,6.848848848848849,0.14084461642986923
sin_homo,0.1,0,6.858858858858859,0.14733815072723752
sin_homo,0.1,0,6.868868868868869,0.1275301466849297
sin_homo,0.1,0,6.878878878878879,0.14579287312928288
sin_homo,0.1,0,6.888888888888889,0.12702300148599588
sin_homo,0.1,0,6.898898898898899,0.15391373575003073
sin_homo,0.1,0,6.908908908908909,0.14298953114155874
sin_homo,0.1,0,6.918918918918919,0.1457993801833685
sin_homo,0.1,0,6.928928928928929,0.1457600217152053
sin_homo,0.1,0,6.938938938938939,0.15750570548005663
sin_homo,0.1,0,6.948948948948949,0.17348314503648302
sin_homo,0.1,0,6.958958958958959,0.14961758464092118
sin_homo,0.1,0,6.968968968968969,0.1505419692397789
sin_homo,0.1,0,6.978978978978979,0.14671242236035645
sin_homo,0.1,0,6.988988988988989,0.1513963374341226
sin_homo,0.1,0,6.998998998998999,0.13622329263877928
sin_homo,0.1,0,7.009009009009009,0.1597915778405576
sin_homo,0.1,0,7.019019019019019,0.1393968463636649
sin_homo,0.1,0,7.029029029029029,0.1442096806356136
sin_homo,0.1,0,7.039039039039039,0.11638571660350558
sin_homo,0.1,0,7.049049049049049,0.1515960579042939
sin_homo,0.1,0,7.059059059059059,0.14305982063952163
sin_homo,0.1,0,7.069069069069069,0.13418526438075273
sin_homo,0.1,0,7.079079079079079,0.13994725268747601
sin_homo,0.1,0,7.089089089089089,0.14820920366306203
sin_homo,0.1,0,7.099099099099099,0.15953822605519175
sin_homo,0.1,0,7.109109109109109,0.14859241261477468
sin_homo,0.1,0,7.119119119119119,0.13778432987090844
sin_homo,0.1,0,7.129129129129129,0.1618602889095453
sin_homo,0.1,0,7.1391391391391394,0.13455526344636176
sin_homo,0.1,0,7.1491491491491495,0.13823505109041195
sin_homo,0.1,0,7.1591591591591595,0.13979805369997717
sin_homo,0.1,0,7.1691691691691695,0.14086904802511463
sin_homo,0.1,0,7.1791791791791795,0.1375499137583204
sin_homo,0.1,0,7.1891891891891895,0.1314645876239443
sin_homo,0.1,0,7.1991991991991995,0.12617447653747293
sin_homo,0.1,0,7.2092092092092095,0.14610274390018382
sin_homo,0.1,0,7.2192192192192195,0.15465537062718493
sin_homo,0.1,0,7.2292292292292295,0.13817759362449547
sin_homo,0.1,0,7.2392392392392395,0.13188714693092188
sin_homo,0.1,0,7.2492492492492495,0.13165492821349659
sin_homo,0.1,0,7.2592592592592595,0.12104146894430598
sin_homo,0.1,0,7.2692692692692695,0.14231076833253983
sin_homo,0.1,0,7.2792792792792795,0.1404424421151853
sin_homo,0.1,0,7.2892892892892895,0.11483474848043758
sin_homo,0.1,0,7.2992992992992995,0.12775139372008998
sin_homo,0.1,0,7.3093093093093096,0.1257906538654623
sin_homo,0.1,0,7.31931931931932,0.13467314373511147
sin_homo,0.1,0,7.32932932932933,0.16088857204332546
sin_homo,0.1,0,7.33933933933934,0.14371657339677257
sin_homo,0.1,0,7.34934934934935,0.1486458082020246
sin_homo,0.1,0,7.35935935935936,0.1286382024551865
sin_homo,0.1,0,7.36936936936937,0.15627421513973028
sin_homo,0.1,0,7.37937937937938,0.13321404140575202
sin_homo,0.1,0,7.38938938938939,0.14001799281270375
sin_homo,0.1,0,7.3993993993994,0.14637251720550631
sin_homo,0.1,0,7.40940940940941,0.13910047919678842
sin_homo,0.1,0,7.41941941941942,0.12086901913676137
sin_homo,0.1,0,7.42942942942943,0.1574850826973386
sin_homo,0.1,0,7.43943943943944,0.1301072514489969
sin_homo,0.1,0,7.44944944944945,0.13716612203848752
sin_homo,0.1,0,7.45945945945946,0.15295564498407505
sin_homo,0.1,0,7.46946946946947,0.1301967271689675
sin_homo,0.1,0,7.47947947947948,0.149753504774892
sin_homo,0.1,0,7.48948948948949,0.14558690572484867
sin_homo,0.1,0,7.4994994994995,0.1497344728830457
sin_homo,0.1,0,7.50950950950951,0.1598181111561036
sin_homo,0.1,0,7.51951951951952,0.13844526309968544
sin_homo,0.1,0,7.52952952952953,0.16015528078963995
sin_homo,0.1,0,7.53953953953954,0.15081353325016122
sin_homo,0.1,0,7.54954954954955,0.1556068509300517
sin_homo,0.1,0,7.55955955955956,0.14255936049670562
sin_homo,0.1,0,7.56956956956957,0.16268230509737225
sin_homo,0.1,0,7.57957957957958,0.13382335775113796
sin_homo,0.1,0,7.58958958958959,0.12607269681345504
sin_homo,0.1,0,7.5995995995996,0.14663060263364625
sin_homo,0.1,0,7.60960960960961,0.13208775149692917
sin_homo,0.1,0,7.61961961961962,0.13258273704382853
sin_homo,0.1,0,7.62962962962963,0.16011462157739037
sin_homo,0.1,0,7.63963963963964,0.1487406554959483
sin_homo,0.1,0,7.64964964964965,0.1487270383939409
sin_homo,0.1,0,7.65965965965966,0.155040279515382
sin_homo,0.1,0,7.66966966966967,0.14328945766092574
sin_homo,0.1,0,7.67967967967968,0.12414011816335624
sin_homo,0.1,0,7.68968968968969,0.13493210551445398
sin_homo,0.1,0,7.6996996996997,0.13306992505232107
sin_homo,0.1,0,7.70970970970971,0.15094887554989267
sin_homo,0.1,0,7.71971971971972,0.16541052061019246
sin_homo,0.1,0,7.72972972972973,0.14256665323589213
sin_homo,0.1,0,7.73973973973974,0.13857360829597273
sin_homo,0.1,0,7.74974974974975,0.13842573684974208
sin_homo,0.1,0,7.75975975975976,0.15288287308454654
sin_homo,0.1,0,7.76976976976977,0.12387126263599023
sin_homo,0.1,0,7.77977977977978,0.14826228540743996
sin_homo,0.1,0,7.78978978978979,0.15331784227332904
sin_homo,0.1,0,7.7997997997998,0.12742935626415694
sin_homo,0.1,0,7.80980980980981,0.129082454209319
sin_homo,0.1,0,7.81981981981982,0.12978172550518627
sin_homo,0.1,0,7.82982982982983,0.12727651401904536
sin_homo,0.1,0,7.83983983983984,0.14063415850954786
sin_homo,0.1,0,7.84984984984985,0.15550547398168027
sin_homo,0.1,0,7.85985985985986,0.14473548151901391
sin_homo,0.1,0,7.86986986986987,0.13480483043945488
sin_homo,0.1,0,7.87987987987988,0.1516131518866079
sin_homo,0.1,0,7.88988988988989,0.13887008506352444
